sku,name,category_id,uom_id,auto_reorder,lead_time,reorder_level,remark,quantity_to_reorder,status,price
TLB311B003,CONDENSER SUB# TLB311B013,MIP,PC,1,,0,,0,0,1088
TLB311B003-L,CONDENSER (EPSC-0103/LPB391),MIP,PC,1,,0,,0,0,1088
TLB311B004,CONDENSER SUB# TLB311B014,MIP,PC,1,,0,No change in pricing JL - 09/04/19,0,0,816
TLB311B004-L,CONDENSER (EPSC-0104/LP392),MIP,PC,1,,0,TU100,0,0,816
TLB319A001A,CAP,MIP,PC,1,,0,,0,0,230
TLB321A374C,HP FLEXIBLE TUBE ASSY (SUB# TLB321A374F),MIP,PC,1,,0,,0,0,1037
TLB321A378,PIPE (COND1 TO COND2),MIP,PC,1,,0,,0,0,32.3
TLB321A379A,PIPE (EXIT OF COND),MIP,PC,1,,0,,0,0,39.1
TLB321A399B,PIPE (OUTLET OF OIL SEPARATOR),MIP,PC,1,,0,,0,0,14.5
TLB321A400,PIPE ASSY,MIP,PC,1,,0,,0,0,81.6
TLB321A599,PIPE ASSY (TU100),MIP,PC,1,,0,,0,0,195.5
TLB321A617,PIPE ASSY,MIP,PC,1,,0,2 TIER OIL SEPARATOR,0,0,265
TLB352A002A,RECEIVER AS,MIP,PC,1,,5,,5,0,2057
TLB352A005,RECEIVER ASSY,MIP,PC,1,,0,,0,0,765
TLB354A001B,"SEPARATOR, OIL",MIP,PC,1,,0,,0,0,382.5
TLB382B020A,VALVE 3 WAYS,MIP,PC,1,,1,,1,0,918
TLB411B002,RADIATOR-L,MIP,PC,0,,3,No change in price - JL 07/02/2020,15,0,367.2
TLB423C004B,WATER HOSE,MIP,PC,1,,2,,2,0,32.3
TLB423C005,WATER HOSE,MIP,PC,1,,2,,2,0,11.4
TLB423C005A,DRAIN HOSE,MIP,PC,1,,0,,0,0,19.1
TLB423C006A,"HOSE, WATER (19502-PAA-A000)",MIP,PC,1,,2,,2,0,69.7
TLB423C009,DRAIN HOSE(MB660600),MIP,PC,1,,2,,2,0,41.7
TLB423C010,DRAIN HOSE,MIP,PC,1,,0,,0,0,40.6
TLB423C011,DRAIN HOSE,MIP,PC,1,,0,,0,0,108.6
TLB423C012,DRAIN HOSE,MIP,PC,1,,0,,0,0,55.9
TLB423C026A,DRAIN HOSE,MIP,PC,1,,0,,0,0,26
TLB423C027,DRAIN HOSE,MIP,PC,1,,0,,0,0,22.1
TLB423C028,DRAIN HOSE,MIP,PC,1,,0,,0,0,41.3
TLB423C031A,DRAIN HOSE,MIP,PC,1,,0,,0,0,23
TLB423C033,DRAIN HOSE,MIP,PC,1,,0,,0,0,23
TLB423C034,DRAIN HOSE,MIP,PC,1,,0,,0,0,2.2
TLB423F001,"HOSE, AIR",MIP,PC,1,,1,,1,0,64.6
TLB433A026A,BELLMOUTH (SUB# TLB433A026) INCLUDING 1 SET OF TLB006A150 REPAIR SET,MIP,PC,1,,0,"As of 9th June 2021, Japan advised to use TLB006A150A instead of TLB433A026A",0,0,167
TLB454A006,PAN DRAIN,MIP,PC,1,,1,,1,0,629
TLB501A025AG,CONTROL ASSY (SUB# TLB501A025A),MIP,PC,1,,0,,0,0,5712
TLB504A027,HARNESS ASSY,MIP,PC,1,,1,,1,0,484.5
TLB504A088,HARNESS ( TU73DX),MIP,PC,1,,2,,2,0,484.5
TLB504A097,HARNESS ASSY,MIP,PC,1,,1,,1,0,510
TLB624A040,"PIPE,EXHAUS",MIP,PC,1,,0,,0,0,246.5
TLB921A007J,"PULLEY, V-BELT",MIP,PC,1,,0,,0,1,673
TLB921B005A,PULLEY (SUB# TLB921B005B),MIP,PC,1,,1,,1,0,867
TLB921B007F,"PULLEY, V-BE",MIP,PC,1,,0,,0,0,1241
TLB921B007J,"PULLEY, V-BE",MIP,PC,1,,0,,0,0,1020
TLB921B010A,PULLEY ASSY,MIP,PC,1,,0,,0,0,1224
TLB921G001,V-BELT,MIP,PC,1,,0,,0,0,612
TLB925C001A,O RING,MIP,PC,1,,5,,5,0,88.4
TLB925C002,'O' RING,MIP,PC,1,,1,,1,0,29.75
TLC382B001,CONDENSER,MIP,PC,1,,1,,1,0,1326
TLZ10FS,BLACK SLIDING DOOR ROLLER& GUIDE (ZY-293),ZZ0,SET,1,,0,"For MDC
BALL BEARING NYLON ROLLER (2505.008) - THYE SENG (SMALLER)",0,0,10
TMA011H012A,LABEL,MIP,PC,1,,0,,0,0,95
TMA324C003,FLEXIBLE TUBE,MIP,PC,1,,1,,1,0,867
TMA504A013A,HARNESS (REEFER PARTS),MIP,PC,1,,1,,1,0,187
TMA504A013AA,HARNESS (REEFER PARTS),MIP,PC,1,,1,TFV2000,1,0,281
TMA505A001,PWB ASSY,MIP,PC,0,,0,,1,0,1190
TMA921G001,PULLEY BELT,MIP,PC,1,,1,,1,0,1190
TMA921G003,PULLEY BELT,MIP,PC,1,,1,,1,0,450.5
TMXL8,THERMOSTATIC EXPANSION VALVE,AAC,PC,1,,0,,0,0,280
TNW4EA25-4,REFRIGERATION UNIT,MCK,UNIT,1,,0,,0,0,25900
TNW5E25-4(A),REFRIGERATION UNIT TNW5E25-4E,MCK,UNIT,1,,0,,0,0,26650
TNW5E5-4,MITSUBISHI (NOSE MOUNT UNIT),MCK,UNIT,1,,0,,0,0,0
TNW7E25-4,REFRIGERATION UNIT R404A,MCK,UNIT,1,,0,,0,0,34300
TONER,TONER,ZZZ,PC,1,,0,,0,1,0.01
TOOL,"PROFILING TOOL, N286",ZZ0,PC,1,,0,,0,0,75.6
TORCHLIGHT,EVEREADY 2 CELL PVC TORCHLIGHT,ZZZ,PC,1,,0,,0,1,6
TOWING VEHICLE,TOWING VEHICLE,LAB,TRIP,1,,0,,0,0,25
TOY-150-B,BUSH,MIP,SET,0,,0,,1,0,21.8
TOY-150-C,TOYOTA COLLAR ( DYNA ) FOR TDTS MODEL,MIP,PC,1,,0,,0,0,80
TOY-150-P,TOYOTA PULLEY (DYNA),MIP,SET,0,,2,,2,0,180
TOY-150-PB,TOYOTA  PULLEY ( DYNA ) FOR TDTS MODEL,MIP,PC,1,,0,,0,0,180
TOY-150-S,SCREW,MIP,SET,0,,2,,2,0,56.36
TOY-200-B,BUSH,MIP,SET,1,,1,,1,0,0
TOY-200-P,PULLERY,MIP,SET,1,,1,,1,0,0
TOY-200-S,SCREW,MIP,SET,1,,1,,1,0,0
TOY-E5-MGP,TOYOTA DYNA EURO5 CRANK SHAFT MULTI-GROOVE PULLEY ( For EURO 5 & 6 ),MIP,PC,1,,0,,0,0,297
TOY-EURO-2-B,TOYOTA DYNA EURO 2 BUSH ( GY5757C ),MIP,PC,0,,0,,1,0,75
TOY-EURO-2-P,TOYOTA DYNA EURO 2 PULLEY ( FOR GY5757C ),MIP,PC,0,,0,,1,0,300
TOY-EURO-B,TOYOTA EURO (T35Y/TDJ/TD)  BUSH,MIP,SET,0,,0,,1,0,100
TOY-EURO-P,"TOYOTA ""A"" PULLEY (EURO 4)",MIP,PC,0,,8,,8,0,180
TOY-EURO-PB,"TOYOTA ""B"" PULLEY ( EURO 4)",MIP,PC,1,,0,,0,0,230
TOY-EURO-S,TOYOTA EURO (T35Y)  SCREW SET,MIP,SET,1,,0,,0,0,50
TOY-EURO5-B,TOYOTA BUSH ( FOR  EURO5 & 6 TDJ/TD ),MIP,SET,0,,15,AS PER AH FENG & YOYO FEEDBACK USING SAME BUSH..,30,0,15
TOY-EURO5-B1,"TOYOTA DYNA BUSH E5 & E6 ( TDS30, TDJS40/50/70 )",MIP,SET,0,,8,,15,0,20
TOY-EURO5-P,"TOYOTA ""A"" PULLY ( EURO 5 )",MIP,PC,0,,6,,10,0,184
TOY-EURO5-PB,"TOYOTA ""B"" PULLY ( EURO 5 )",MIP,PC,1,,0,,0,0,184
TOY-EURO5-S,TOYOTA EURO 5 SCREW SET ( GRADE 10.9 ) ( FOR TD22 & TDJ301 ),MIP,SET,0,,2,,5,0,64.2
TOY-EURO5-S1,"TOYOTA EURO 5 SCREW SET ( GRADE 10.9 ) ( FOR TDS30, TDJS40/50/70 )",MIP,SET,0,,1,,2,0,53
TOY-EURO6-B,TOYOTA DYNA BUSH E6 -Y PLATE ( TDS30 ),MIP,SET,0,,0,MACHINE SHOP,1,0,60
TOY-EURO6-YP-S,TOYOTA DYNA EURO6 ? Y PLATE ( SANDEN 7L15 ),MIP,SET,0,,2,M8 X 110 HT 10.9 HEX BOLT (THREAD = 25MM +/-),3,0,18
TOYE4-TD22-25/TDJ301,TOYOTA EURO 4 FOR REFRIGERATION UNITS TD22-25/TDJ301,ZZZ,SET,1,,0,,0,1,0.0001
TOYE4-TD22-30/TDJ301,TOYOTA  150 EURO 4 FOR REFRIGERATION UNITS TD22-30/TDJ301,IBOX,SET,1,,0,,0,0,0.0001
TOYE5 (PI)-TD/TDJ,TOYOTA 150 EURO 5 (PARALLEL IMPORT) FOR REFRIGERATION UNITS TD/TDJ,IBOX,SET,1,,0,,0,0,0.01
TOYE5 (PI)-TDS,TOYOTA 150 EURO 5 (PARALLEL IMPORT) FOR REFRIGERATION UNITS TDS,IBOX,SET,1,,0,,0,0,0.01
TOYE5-TD/TDJ,TOYOTA 150 EURO 5 FOR REFRIGERATION UNITS TD/TDJ,IBOX,SET,1,,0,,0,0,0.01
TOYE5-TDJS,TOYOTA 150 EURO 5 FOR REFRIGERATION UNITS TDJS,IBOX,SET,1,,0,,0,0,0.01
TOYE5-TDS,TOYOTA 150 EURO 5 FOR REFRIGERATION UNITS TDS,IBOX,SET,1,,0,,0,0,0.01
TOYE5-TDS MULTIGROOVE,TOYOTA 150 EURO 5 FOR REFRIGERATION UNITS TDS (MULTI GROOVE),IBOX,SET,1,,0,,0,0,0.01
TOYE6 (PI)-TD/TDJ,TOYOTA 150 EURO 6 (PARALLEL IMPORT) FOR REFRIGERATION UNITS TD/TDJ TCP11 COMPRESSOR,IBOX,SET,1,,0,,0,0,0.01
TOYE6 (PI)-TDS/TDJS,TOYOTA 150 EURO 6 (PARALLEL IMPORT) FOR REFRIGERATION UNITS TDS/TDJS CSA90 COMPRESSOR,IBOX,SET,1,,0,,0,0,0.01
TOYE6-TD/TDJ,TOYOTA 150 EURO 6 FOR REFRIGERATION UNITS TD/TDJ TCP11 COMPRESSOR,IBOX,SET,1,,0,,0,0,0.01
TOYE6-TDJS-12V-7L15,TOYOTA 150 EURO 6 FOR REFRIGERATION UNITS TDJS 7L15 SANDEN COMPRESSOR,IBOX,SET,1,,0,,0,0,0.01
TOYE6-TDS/TDJS,TOYOTA 150 EURO 6 FOR REFRIGERATION UNITS TDS/TDJS CSA90 COMPRESSOR,IBOX,SET,1,,0,,0,0,0.01
TOYE6-Y-TDS-12V-7L15,TOYOTA 150 EURO 6 Y PLATE FOR REFRIGERATION UNITS TDS 7L15 SANDEN COMPRESSOR,IBOX,SET,1,,0,,0,0,0.01
TOYOTA VAN,TOYOTA VAN AIR CON,LAB,SET,1,,0,,0,0,800
TP-24,END CAP,BUI,PC,1,,0,,0,0,75
TP-3100SP-BLK-43,TPU-SERIES BLACK LOW CUT LACE-UP SAFETY SHOE C/W STEEL TOE CAP,SKA-O,PAIR,1,,0,,0,0,55.65
TP-3200SP-BLK-36,RHINO TPU-LOW CUT-SLIP ON-BLACK,SKA-O,PAIR,1,,0,,0,0,55.65
TP-3200SP-BLK-37,RHINO TPU-LOW CUT-SLIP ON-BLACK,SKA-O,PAIR,1,,0,,0,0,55.65
TP-3200SP-BLK-38,RHINO TPU-LOW CUT-SLIP ON-BLACK,SKA-O,PAIR,1,,0,,0,0,55.65
TP-3200SP-BLK-39,RHINO TPU-LOW CUT-SLIP ON-BLACK,SKA-O,PAIR,1,,0,,0,0,55.65
TP-3200SP-BLK-40,RHINO TPU-LOW CUT-SLIP ON-BLACK,SKA-O,PAIR,1,,0,,0,0,55.65
TP-3200SP-BLK-41,RHINO TPU-LOW CUT-SLIP ON-BLACK,SKA-O,PAIR,1,,0,,0,0,55.65
TP-3200SP-BLK-42,RHINO TPU-LOW CUT-SLIP ON-BLACK,SKA-O,PAIR,1,,0,,0,0,55.65
TP-3200SP-BLK-43,RHINO TPU-LOW CUT-SLIP ON-BLACK,SKA-O,PAIR,1,,0,,0,0,55.65
TP-3200SP-BLK-44,RHINO TPU-LOW CUT-SLIP ON-BLACK,SKA-O,PAIR,1,,0,,0,0,55.65
TP-3200SP-BLK-45,RHINO TPU-LOW CUT-SLIP ON-BLACK,SKA-O,PAIR,1,,0,,0,0,55.65
TP-3200SP-BLK-46,RHINO TPU-LOW CUT-SLIP ON-BLACK,SKA-O,PAIR,1,,0,,0,0,55.65
TP-3840-0601,R-134A/ESTER A/C DYE 1.OZ(6),ZZZ,PC,1,,0,,0,1,0.01
TP-6300SP-38,RHINO SHOE TPU SERIES BLACK,SKA-O,PAIR,1,,0,,0,0,62.92
TP-6300SP-41,RHINO SHOE TPU SERIES BLACK,SKA-O,PAIR,1,,0,,0,0,62.92
TP-6300SP-42,RHINO SHOE TPU SERIES BLACK,SKA-O,PAIR,1,,0,,0,0,62.92
TP-6300SP-43,RHINO SHOE TPU SERIES BLACK,SKA-O,PAIR,1,,0,,0,0,62.92
TP-9200SP-41,BROWN HIGH CUT PULL-UP WITH REFLECTIVE STRIPE C/W STEEL TOE CAP & STEEL PLATE,SKA-O,PAIR,1,,0,,0,0,66
TPK11F1415,ELECTRICAL STANDBY 415V - 12V FOR MODEL TD10-TD30 AND TDJ25- TDJ30,MCK,PC,1,,0,,0,0,2900
TPK11F2415,ELECTRICAL STANDBY 415V - 24V FOR MODEL TD10-TD30 AND TDJ25- TDJ30,MCK,PC,1,,0,,0,0,3000
TQG5DAA,314X38X2.3 ALUM Q GRATING 3.680,ZZZ,PC,1,,0,,0,1,0.01
TQG5DSG,314X38X2.5MSHDG Q GRATING 3.680,ZZZ,PC,1,,0,,0,1,0.01
TR13DW-S-4-6A,THERMAL OVERLOAD REALY 230V,MIP,PC,1,,1,,1,0,40
TR13DW-V-7-11A,THERMAL OVERLOAD REALY 415V,MIP,PC,1,,1,,1,0,40
TR61,MITSUBISHI COMPLETE UNIT,MTA,UNIT,1,,0,,0,0,0
TR65,MITSUBISHI COMPLETE UNIT,MTA,UNIT,1,,0,,0,0,0
TR70,TO SUPPLY & INSTALL MIT. OEM 12V AIRCON,MTA,UNIT,1,,0,,0,0,0
TR83,TO SUPPLY & INSTALL MIT. OEM 12V AIRCON,MTA,UNIT,1,,0,,0,0,0
TRAILER,NEW SINGLE AXLE TRAILER CHASSIS SIZE:9280L X 2500W X 1220H (MM).,ZZ0,PC,1,,0,,0,0,12600
TRANSFER BOX,TRANSFER BOX,ZZZ,REPAIR,1,,0,,0,1,0.01
TRANSPORT CHARGE,TRANSPORTATION CHARGE,ZZZ,NOS,1,,0,,0,1,0.01
TRANSPORTATAION,TRANSPORTATION,ZZZ,CHARGE,1,,0,,0,1,0.01
TRC001,TIME RELAY CARD,MIP,PC,1,,0,,0,0,61
TRUCK,TRUCK,ZZZ,TRUCK,1,,0,,0,1,0.01
TS-2/05,PRE-RINSE SHOWER,BUI,PC,1,,0,,0,0,420
TSA356S001,DRYER,MIP,PC,1,,0,,0,0,88.4
TSG-540431,ACCUMULATOR COMPLETE ( 540431 ),ZZ0,SET,1,,0,,0,0,147
TSJ006A002,THERMO DF,MIP,PC,1,,1,,1,0,107.1
TSJ006A002A,THERMO DF,MIP,PC,0,,8,,10,0,187
TSJ006A004B,CONT SET 12,MIP,PC,1,,3,,3,0,1216
TSJ006A004C,CONT.SET 24,MIP,PC,1,,3,May be can use it to substitute for TSJ502A061AM,3,0,1010
TSJ006A005,PRINTER (MRK48),MIP,PC,1,,1,,1,0,1100
TSJ006A007,"MOTOR DC 12V, 50W (SSA512T035, SSA512T040)",MIP,PC,1,,0,,0,0,221
TSJ006A007A,"MOTOR DC 24V, 50W (SSA512T036, SSA512T040A)",MIP,PC,1,,0,,0,0,221
TSJ006A007B,"MOTOR DC 12V, 70W (SSA512T039, SSA512T040D)",MIP,PC,1,,0,,0,0,230
TSJ006A007C,"MOTOR DC 24V, 70W  (SSA512T037A, SSA512T040C)",MIP,PC,1,,0,,0,0,230
TSJ006A009,MOTOR DC 12V,MIP,PC,1,,0,,0,0,221
TSJ006A009A,MOTOR DC24V,MIP,PC,1,,0,,0,0,221
TSJ006A009B,"MOTOR DC 12V, 70W",MIP,PC,1,,0,"SUB# TSJ006A007B, SSA512T039 AND SSA512T040D",0,0,230
TSJ006A009C,MOTOR DC 24V,MIP,PC,1,,0,,0,0,230
TSJ008A070M,ACCESSORY,MIP,PC,1,,1,,1,0,37.4
TSJ011C003M,DISPLAY PANEL,MIP,PC,1,,1,,1,0,54.4
TSJ011C006B,PANEL ASSY,MIP,PC,1,,4,,4,0,64.6
TSJ032A002,COVER,MIP,PC,1,,0,,0,0,281
TSJ032A002D,COVER PIPE,MIP,PC,1,,1,,1,0,306
TSJ116A003,BRACKET,MIP,PC,1,,1,,1,0,22.1
TSJ116A016,BRACKET,MIP,PC,1,,1,,1,0,9.5
TSJ205A036,ENGINE (TU73D),MIP,PC,1,,1,,1,0,11220
TSJ205A060,S3L-31NCA,MIP,PC,1,,1,"* S3L-31NCA  & * S3L-31NCB  => "" TSJ205A084A ""  =  for TU73D, 73DH, 73DZ, 73DA",1,0,12844
TSJ205A084B,ENGINE - S3L-31NCC (TU73 & TUJ80),MIP,PC,1,,0,"* S3L-31NCC  => "" TSJ205A084B ""  = for TU73DX",0,0,11560
TSJ227B001,BELLOWS ASSY,MIP,PC,1,,0,,0,0,825
TSJ227B002,BELLOWS ASSY,MIP,PC,1,,0,,0,0,765
TSJ272C004A,MAGNETIC CLUTCH,MIP,PC,1,,1,Sub# TSJ272C028A,1,0,833
TSJ272C027,COIL,MIP,PC,1,,0,,0,0,204
TSJ272C028,ROTOR ASSY,MIP,PC,1,,1,,1,0,561
TSJ272C042,CLUTCH,MIP,PC,1,,0,,0,0,399.5
TSJ272C058,CLUTCH,MIP,PC,1,,1,,1,0,646
TSJ272C062A,CLUTCH ASSY - CSA90 MULTI GROOVE 12V,MIP,PC,1,,0,,0,0,382.5
TSJ272C064,COIL 12V,MIP,PC,1,,0,,0,0,76.5
TSJ272C065,COIL ASSY - CSA90 MULTI GROOVE 12V,MIP,PC,1,,0,,0,0,88.4
TSJ272C072,CLUTCH,MIP,PC,1,,0,,0,0,367.2
TSJ272C073,MAGNETIC CLUTCH (CS150 12V),MIP,PC,1,,0,,0,0,392.5
TSJ272C074,COIL ASSY 12V,MIP,PC,1,,0,,0,0,108.8
TSJ272D009A,CLUTCH,MIP,PC,1,,1,,1,0,3111
TSJ272D010,SHOE ASSY,MIP,PC,1,,1,,1,0,306
TSJ272D0101K,BUSH,MIP,PC,1,,0,,0,0,73
TSJ272D012,SHOE ASSY,MIP,PC,1,,5,,5,0,357
TSJ272D017,CLUTCH,MIP,PC,1,,1,,1,0,2737
TSJ272D023,"CLUTCH ,CENT",MIP,PC,1,,1,,1,0,2851
TSJ272D024,CLUTCH,MIP,PC,0,,0,,1,0,3468
TSJ272D026,CLUTCH,MIP,PC,0,,0,,1,0,3213
TSJ321A003,TUBE,MIP,PC,1,,0,,0,0,46
TSJ321A004,TUBE,MIP,PC,1,,0,,0,0,75
TSJ324B011,HOSE (HP) 50,MIP,PC,1,,0,,0,0,136
TSJ324B011B,HOSE (HP) 100,MIP,PC,1,,0,,0,0,153
TSJ357A001C,STRAINER AS,MIP,PC,1,,0,,0,0,95
TSJ382A002B,VALVE 2 WAY,MIP,PC,1,,2,,2,0,1241
TSJ382A002C,VALVE 2 WAYS,MIP,PC,1,,1,,1,0,1241
TSJ382A005A,2 WAYS VALVE,MIP,PC,1,,1,,1,0,142.8
TSJ382A005D,VALVE 2 WAYS 12V,MIP,PC,1,,1,,1,0,204
TSJ382A005F,VALVE 2 WAYS 24V,MIP,PC,1,,3,No change in pricing JL - 15/04/19,3,0,204
TSJ382A017,"VALVE, SOLENOID",MIP,PC,1,,0,,0,0,204
TSJ382A017A,"VALVE, SOLENOID",MIP,PC,1,,0,NO CHANGE IN PRICE JL - 22/5/19,0,0,204
TSJ382A022,VALVE (SUB# SAA382A006),MIP,PC,1,,0,,0,0,144
TSJ385B001,VALVE CHECK,MIP,PC,1,,1,,1,0,94
TSJ411B002,RADIATOR - L (TU100),MIP,PC,1,,0,LOCAL SUPPLIER,0,0,720
TSJ423A001,HOSE,MIP,PC,1,,0,,0,0,88.4
TSJ423C003,HOSE RUBBER,MIP,PC,1,,0,,0,0,39.1
TSJ423J007,TUBE ASSY OIL (TSJ006A007),MIP,PC,0,,3,,10,0,62
TSJ423J008,PORT DRAIN,MIP,PC,1,,1,,1,0,4.5
TSJ431A007,"FAN, TURBO",MIP,PC,1,,0,,0,0,995
TSJ431A008,"FAN, TURBO (L)",MIP,PC,1,,0,,0,0,595
TSJ431A009,"FAN, TURBO (R)",MIP,PC,1,,0,,0,0,595
TSJ432B004,BOSS (FAN),MIP,PC,0,,0,,1,0,128
TSJ437A002A,FILTER AIR,MIP,PC,1,,1,,1,0,272
TSJ437A002A(1),"FILTER,AIR (SUKURA-1275)",MIP,PC,1,,1,,1,0,35
TSJ437A005,AIR FILTER,MIP,PC,1,,0,,0,0,627.3
TSJ437A008,AIR FILTER (TSJ437A007),MIP,PC,1,,0,,0,0,283
TSJ437A010,"FILTER, AIR",MIP,PC,1,,1,,1,0,238
TSJ437A010(1),"Filter, Air (Sukura-PA275)",MIP,PC,1,,1,,1,0,25
TSJ437A017,AIR FILTER,MIP,PC,0,,1,,3,0,107.1
TSJ452A001,TANK. EXP.,MIP,PC,1,,1,,1,0,76.5
TSJ452A001B,"TANK, EXP. (SUB# TSJ452A008B)",MIP,PC,1,,5,,5,0,81
TSJ481J001,CHECK VALVE,MIP,PC,1,,1,,1,0,570
TSJ502A014A,CONT.METER,MIP,PC,1,,1,,1,0,1870
